year,genre,count
2018,Casual;Free to Play;Indie;Simulation;Sports,1
2018,Casual;Free to Play;Indie;Simulation;Sports;Early Access,1
2018,Casual;Free to Play;Indie;Simulation;Strategy,3
2018,Casual;Free to Play;Indie;Simulation;Strategy;Early Access,1
2018,Casual;Free to Play;Indie;Sports,1
2018,Casual;Free to Play;Indie;Sports;Early Access,1
2018,Casual;Free to Play;Indie;Strategy,8
2018,Casual;Free to Play;Massively Multiplayer;Early Access,1
2018,Casual;Free to Play;Massively Multiplayer;Simulation;Sports;Strategy,1
2018,Casual;Free to Play;Massively Multiplayer;Strategy,1
2018,Casual;Free to Play;RPG,1
2018,Casual;Free to Play;RPG;Simulation,1
2018,Casual;Free to Play;RPG;Simulation;Strategy,1
2018,Casual;Free to Play;Simulation,12
2018,Casual;Free to Play;Simulation;Early Access,1
2018,Casual;Free to Play;Simulation;Strategy,1
2018,Casual;Free to Play;Strategy,1
2018,Casual;Free to Play;Strategy;Early Access,1
2018,Casual;Indie,628
2018,Casual;Indie;Accounting;Design & Illustration;Software Training;Web Publishing;Documentary;Tutorial,1
2018,Casual;Indie;Early Access,22
2018,Casual;Indie;Education,1
2018,Casual;Indie;Massively Multiplayer,1
2018,Casual;Indie;Massively Multiplayer;Early Access,1
2018,Casual;Indie;Massively Multiplayer;Racing,1
2018,Casual;Indie;Massively Multiplayer;Simulation;Sports;Early Access,1
2018,Casual;Indie;Massively Multiplayer;Simulation;Strategy,1
2018,Casual;Indie;Massively Multiplayer;Sports;Strategy,1
2018,Casual;Indie;Massively Multiplayer;Strategy,2
2018,Casual;Indie;Massively Multiplayer;Strategy;Early Access,1
2018,Casual;Indie;RPG,26
2018,Casual;Indie;RPG;Early Access,1
2018,Casual;Indie;RPG;Simulation,13
2018,Casual;Indie;RPG;Simulation;Early Access,1
2018,Casual;Indie;RPG;Simulation;Strategy,12
2018,Casual;Indie;RPG;Simulation;Strategy;Early Access,2
2018,Casual;Indie;RPG;Strategy,5
2018,Casual;Indie;RPG;Strategy;Early Access,3
2018,Casual;Indie;Racing,26
2018,Casual;Indie;Racing;Early Access,1
2018,Casual;Indie;Racing;RPG;Simulation;Sports,1
2018,Casual;Indie;Racing;Simulation,5
2018,Casual;Indie;Racing;Simulation;Early Access,1
2018,Casual;Indie;Racing;Simulation;Sports,3
2018,Casual;Indie;Racing;Simulation;Sports;Early Access,2
2018,Casual;Indie;Racing;Sports,6
2018,Casual;Indie;Racing;Sports;Early Access,2
2018,Casual;Indie;Racing;Strategy;Early Access,1
2018,Casual;Indie;Simulation,155
2018,Casual;Indie;Simulation;Animation & Modeling;Design & Illustration,1
2018,Casual;Indie;Simulation;Audio Production,1
2018,Casual;Indie;Simulation;Early Access,21
2018,Casual;Indie;Simulation;Education,1
2018,Casual;Indie;Simulation;Sports,9
2018,Casual;Indie;Simulation;Sports;Early Access,8
2018,Casual;Indie;Simulation;Sports;Strategy,5
2018,Casual;Indie;Simulation;Strategy,75
2018,Casual;Indie;Simulation;Strategy;Early Access,9
2018,Casual;Indie;Sports,16
2018,Casual;Indie;Sports;Early Access,6
2018,Casual;Indie;Sports;Strategy,2
2018,Casual;Indie;Sports;Strategy;Early Access,2
2018,Casual;Indie;Strategy,158
2018,Casual;Indie;Strategy;Early Access,7
2018,Casual;Massively Multiplayer;Early Access,1
2018,Casual;Massively Multiplayer;Simulation,1
2018,Casual;Massively Multiplayer;Simulation;Strategy,1
2018,Casual;RPG,3
2018,Casual;RPG;Early Access,2
2018,Casual;RPG;Simulation,4
2018,Casual;RPG;Simulation;Strategy,2
2018,Casual;Racing,3
2018,Casual;Racing;Early Access,1
2018,Casual;Racing;Simulation,2
2018,Casual;Racing;Simulation;Sports,2
2018,Casual;Simulation,33
2018,Casual;Simulation;Animation & Modeling;Design & Illustration;Utilities,1
2018,Casual;Simulation;Early Access,4
2018,Casual;Simulation;Sports,9
2018,Casual;Simulation;Sports;Strategy,1
2018,Casual;Simulation;Strategy,11
2018,Casual;Sports,4
2018,Casual;Strategy,22
2018,Casual;Strategy;Early Access,2
2018,Design & Illustration,1
2018,Design & Illustration;Education;Utilities;Early Access,1
2018,Design & Illustration;Utilities;Game Development,1
2018,Early Access,2
2018,Education,1
2018,Education;Software Training;Utilities,1
2018,Free to Play,12
2018,Free to Play;Early Access,1
2018,Free to Play;Indie,15
2018,Free to Play;Indie;Animation & Modeling;Design & Illustration;Education;Software Training;Utilities;Web Publishing;Early Access,1
2018,Free to Play;Indie;Early Access,2
2018,Free to Play;Indie;Massively Multiplayer,1
2018,Free to Play;Indie;Massively Multiplayer;Early Access,1
2018,Free to Play;Indie;Massively Multiplayer;RPG,1
2018,Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,1
2018,Free to Play;Indie;Massively Multiplayer;RPG;Strategy,3
2018,Free to Play;Indie;Massively Multiplayer;Strategy,3
2018,Free to Play;Indie;Massively Multiplayer;Strategy;Early Access,1
2018,Free to Play;Indie;RPG,7
2018,Free to Play;Indie;RPG;Strategy,2
2018,Free to Play;Indie;Racing,2
2018,Free to Play;Indie;Racing;Simulation,2
2018,Free to Play;Indie;Simulation,4
2018,Free to Play;Indie;Simulation;Early Access,2
2018,Free to Play;Indie;Simulation;Strategy,3
2018,Free to Play;Indie;Simulation;Strategy;Early Access,1
2018,Free to Play;Indie;Sports;Early Access,1
2018,Free to Play;Indie;Strategy,8
2018,Free to Play;Indie;Strategy;Early Access,2
2018,Free to Play;Massively Multiplayer,2
2018,Free to Play;Massively Multiplayer;Early Access,1
2018,Free to Play;Massively Multiplayer;RPG,5
2018,Free to Play;Massively Multiplayer;RPG;Strategy,3
2018,Free to Play;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Free to Play;Massively Multiplayer;Strategy,3
2018,Free to Play;Massively Multiplayer;Strategy;Early Access,3
2018,Free to Play;RPG,1
2018,Free to Play;RPG;Strategy,2
2018,Free to Play;RPG;Strategy;Early Access,1
2018,Free to Play;Simulation,5
2018,Free to Play;Simulation;Animation & Modeling;Design & Illustration;Game Development,1
2018,Free to Play;Simulation;Early Access,1
2018,Free to Play;Simulation;Sports,1
2018,Free to Play;Sports;Strategy,1
2018,Free to Play;Strategy,10
2018,Free to Play;Strategy;Early Access,1
2018,Gore,1
2018,Gore;Action;Adventure;Indie,3
2018,Gore;Action;Adventure;Indie;Early Access,1
2018,Gore;Action;Adventure;Indie;RPG;Simulation;Early Access,1
2018,Gore;Action;Adventure;RPG;Early Access,1
2018,Gore;Action;Adventure;Simulation;Strategy,1
2018,Gore;Action;Casual;Indie,3
2018,Gore;Action;Casual;Indie;Strategy,1
2018,Gore;Action;Early Access,1
2018,Gore;Action;Indie,5
2018,Gore;Action;Indie;RPG,1
2018,Gore;Action;Indie;Strategy,1
2018,Gore;Adventure,2
2018,Gore;Adventure;Casual;Indie;Simulation,1
2018,Gore;Adventure;Indie,4
2018,Gore;Adventure;Indie;RPG,1
2018,Gore;Adventure;Simulation,1
2018,Gore;Casual;Indie;Simulation,1
2018,Gore;Indie;Early Access,1
2018,Gore;Indie;Simulation;Strategy,1
2018,Gore;Simulation;Strategy,1
2018,Indie,248
2018,Indie;Animation & Modeling,1
2018,Indie;Audio Production;Utilities,1
2018,Indie;Early Access,21
2018,Indie;Massively Multiplayer,1
2018,Indie;Massively Multiplayer;RPG;Early Access,1
2018,Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,1
2018,Indie;Massively Multiplayer;RPG;Strategy,3
2018,Indie;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Indie;Massively Multiplayer;Simulation,2
2018,Indie;Massively Multiplayer;Simulation;Strategy;Early Access,2
2018,Indie;Massively Multiplayer;Strategy,1
2018,Indie;RPG,44
2018,Indie;RPG;Early Access,5
2018,Indie;RPG;Simulation,8
2018,Indie;RPG;Simulation;Early Access,5
2018,Indie;RPG;Simulation;Strategy,9
2018,Indie;RPG;Simulation;Strategy;Early Access,3
2018,Indie;RPG;Sports;Strategy,1
2018,Indie;RPG;Strategy,27
2018,Indie;RPG;Strategy;Early Access,6
2018,Indie;Racing,15
2018,Indie;Racing;Early Access,5
2018,Indie;Racing;Simulation,4
2018,Indie;Racing;Simulation;Early Access,2
2018,Indie;Racing;Simulation;Sports,8
2018,Indie;Racing;Simulation;Sports;Early Access,2
2018,Indie;Racing;Sports,3
2018,Indie;Simulation,73
2018,Indie;Simulation;Animation & Modeling;Video Production;Early Access,1
2018,Indie;Simulation;Audio Production;Early Access,1
2018,Indie;Simulation;Early Access,20
2018,Indie;Simulation;Education;Early Access,1
2018,Indie;Simulation;Sports,16
2018,Indie;Simulation;Sports;Early Access,4
2018,Indie;Simulation;Sports;Strategy,13
2018,Indie;Simulation;Sports;Strategy;Early Access,1
2018,Indie;Simulation;Strategy,56
2018,Indie;Simulation;Strategy;Early Access,29
2018,Indie;Sports,7
2018,Indie;Sports;Early Access,1
2018,Indie;Sports;Strategy,1
2018,Indie;Sports;Strategy;Early Access,1
2018,Indie;Strategy,87
2018,Indie;Strategy;Early Access,31
2018,Massively Multiplayer;Racing;Simulation;Sports,2
2018,Massively Multiplayer;Racing;Strategy,1
2018,Massively Multiplayer;Strategy,1
2018,Nudity;Adventure;Casual;Indie,1
2018,Nudity;Adventure;Casual;Indie;RPG,1
2018,Nudity;Adventure;Casual;Indie;RPG;Early Access,1
2018,Nudity;Adventure;Casual;Indie;RPG;Simulation,1
2018,Nudity;Casual;Indie,2
2018,Nudity;Casual;Indie;Sports,1
2018,Nudity;Casual;Indie;Strategy,1
2018,Nudity;Free to Play;Indie;Simulation,1
2018,Nudity;Gore;Adventure;Casual;Indie,1
2018,Nudity;Simulation,1
2018,Nudity;Violent;Adventure;Indie,1
2018,Nudity;Violent;Adventure;Indie;RPG,2
2018,Nudity;Violent;Casual;Indie;Simulation,1
2018,Nudity;Violent;Gore;Action,1
2018,Nudity;Violent;Gore;Action;Adventure,1
2018,Nudity;Violent;Gore;Action;Adventure;Indie,2
2018,Nudity;Violent;Gore;Action;Adventure;Indie;Massively Multiplayer;Racing;RPG;Simulation;Early Access,1
2018,Nudity;Violent;Gore;Action;Adventure;Indie;RPG,1
2018,Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation,1
2018,Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,1
2018,Nudity;Violent;Gore;Action;Indie;Simulation,2
2018,Nudity;Violent;Gore;Casual;Indie,1
2018,Nudity;Violent;Indie,1
2018,RPG,61
2018,RPG;Early Access,4
2018,RPG;Simulation,3
2018,RPG;Simulation;Sports,1
2018,RPG;Simulation;Strategy,1
2018,RPG;Sports;Strategy,1
2018,RPG;Strategy,12
2018,RPG;Strategy;Early Access,1
2018,Racing,12
2018,Racing;Early Access,3
2018,Racing;Simulation,4
2018,Racing;Simulation;Early Access,1
2018,Racing;Simulation;Sports,12
2018,Racing;Simulation;Sports;Early Access,3
2018,Racing;Simulation;Strategy;Early Access,1
2018,Racing;Sports,4
2018,Sexual Content;Action,1
2018,Sexual Content;Action;Adventure;Casual;Indie;RPG;Early Access,1
2018,Sexual Content;Action;Adventure;Indie;RPG,1
2018,Sexual Content;Action;Adventure;Indie;Racing;Simulation;Sports,1
2018,Sexual Content;Action;Casual;Indie,1
2018,Sexual Content;Action;Casual;Indie;Simulation;Strategy;Early Access,1
2018,Sexual Content;Adventure,1
2018,Sexual Content;Adventure;Casual;Indie,2
2018,Sexual Content;Adventure;Free to Play;Indie;Simulation,1
2018,Sexual Content;Adventure;Indie;RPG,1
2018,Sexual Content;Adventure;Indie;Simulation,1
2018,Sexual Content;Adventure;RPG;Strategy,1
2018,Sexual Content;Casual,1
2018,Sexual Content;Casual;Indie,3
2018,Sexual Content;Free to Play;Indie,1
2018,Sexual Content;Free to Play;Indie;Simulation,2
2018,Sexual Content;Gore;Adventure;Indie,1
2018,Sexual Content;Gore;RPG;Simulation;Strategy,1
2018,Sexual Content;Indie;RPG,1
2018,Sexual Content;Nudity,1
2018,Sexual Content;Nudity;Action;Adventure;Indie;RPG,2
2018,Sexual Content;Nudity;Action;Adventure;RPG,1
2018,Sexual Content;Nudity;Action;Casual;Indie;Simulation,1
2018,Sexual Content;Nudity;Action;Indie;RPG,1
2018,Sexual Content;Nudity;Adventure,1
2018,Sexual Content;Nudity;Adventure;Casual,1
2018,Sexual Content;Nudity;Adventure;Casual;Indie,1
2018,Sexual Content;Nudity;Adventure;Casual;Indie;RPG,1
2018,Sexual Content;Nudity;Adventure;Casual;Indie;RPG;Strategy,1
2018,Sexual Content;Nudity;Adventure;Casual;Indie;Simulation,2
2018,Sexual Content;Nudity;Adventure;Free to Play;Indie;RPG,1
2018,Sexual Content;Nudity;Adventure;Indie,2
2018,Sexual Content;Nudity;Adventure;Simulation,1
2018,Sexual Content;Nudity;Casual,2
2018,Sexual Content;Nudity;Casual;Free to Play;Indie,2
2018,Sexual Content;Nudity;Casual;Indie,7
2018,Sexual Content;Nudity;Casual;Indie;RPG,2
2018,Sexual Content;Nudity;Casual;Indie;Simulation,4
2018,Sexual Content;Nudity;Casual;Indie;Simulation;Strategy,1
2018,Sexual Content;Nudity;Casual;Indie;Strategy,1
2018,Sexual Content;Nudity;Gore;Casual;Indie,1
2018,Sexual Content;Nudity;Indie,1
2018,Sexual Content;Nudity;RPG,1
2018,Sexual Content;Nudity;Violent;Action;Adventure;Indie,2
2018,Sexual Content;Nudity;Violent;Action;Casual;Indie,1
2018,Sexual Content;Nudity;Violent;Casual;Indie;RPG,1
2018,Sexual Content;Nudity;Violent;Gore;Action;Adventure;Casual;Indie;RPG,1
2018,Sexual Content;Nudity;Violent;Gore;Action;Adventure;Casual;Indie;Simulation;Strategy,1
2018,Sexual Content;Nudity;Violent;Gore;Action;Adventure;Indie,1
2018,Sexual Content;Nudity;Violent;Gore;Action;Adventure;Indie;Early Access,1
2018,Sexual Content;Nudity;Violent;Gore;Action;Adventure;Indie;RPG,1
2018,Sexual Content;Nudity;Violent;Gore;Adventure;Casual,1
2018,Sexual Content;Nudity;Violent;Gore;Adventure;Indie,1
2018,Sexual Content;Nudity;Violent;Gore;Adventure;Indie;RPG,1
2018,Sexual Content;Nudity;Violent;Gore;Adventure;Indie;Simulation;Strategy,1
2018,Sexual Content;Nudity;Violent;Gore;Free to Play;RPG,1
2018,Sexual Content;Nudity;Violent;Gore;RPG,1
2018,Sexual Content;Nudity;Violent;Indie;Simulation;Strategy,1
2018,Sexual Content;RPG,1
2018,Sexual Content;Violent;Action,1
2018,Sexual Content;Violent;Action;Adventure;Indie,1
2018,Sexual Content;Violent;Action;Indie;Early Access,1
2018,Sexual Content;Violent;Adventure;Casual,1
2018,Sexual Content;Violent;Adventure;Casual;Indie;RPG;Simulation,1
2018,Sexual Content;Violent;Adventure;Free to Play;Indie,1
2018,Sexual Content;Violent;Casual;Free to Play;Indie,1
2018,Sexual Content;Violent;Casual;Indie,1
2018,Sexual Content;Violent;Gore;Adventure;Indie;RPG;Early Access,1
2018,Sexual Content;Violent;Gore;Adventure;Indie;Simulation,1
2018,Sexual Content;Violent;Gore;Casual,1
2018,Sexual Content;Violent;Gore;Indie,1
2018,Sexual Content;Violent;Gore;Simulation,1
2018,Sexual Content;Violent;Indie,1
2018,Simulation,76
2018,Simulation;Early Access,16
2018,Simulation;Education,1
2018,Simulation;Education;Software Training,1
2018,Simulation;Sports,15
2018,Simulation;Sports;Early Access,2
2018,Simulation;Sports;Strategy;Early Access,1
2018,Simulation;Strategy,31
2018,Simulation;Strategy;Early Access,5
2018,Simulation;Utilities,1
2018,Sports,18
2018,Sports;Early Access,2
2018,Sports;Strategy,1
2018,Sports;Strategy;Early Access,1
2018,Strategy,57
2018,Strategy;Early Access,10
2018,Utilities,15
2018,Utilities;Early Access,3
2018,Utilities;Video Production,1
2018,Utilities;Video Production;Web Publishing;Early Access,1
2018,Video Production,3
2018,Violent,1
2018,Violent;Action,4
2018,Violent;Action;Adventure,4
2018,Violent;Action;Adventure;Casual;Indie;Early Access,1
2018,Violent;Action;Adventure;Casual;Indie;RPG,1
2018,Violent;Action;Adventure;Casual;Indie;RPG;Simulation;Early Access,1
2018,Violent;Action;Adventure;Casual;Indie;RPG;Strategy,1
2018,Violent;Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Strategy,1
2018,Violent;Action;Adventure;Indie,9
2018,Violent;Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy,1
2018,Violent;Action;Adventure;Indie;RPG;Simulation;Sports,1
2018,Violent;Action;Adventure;Indie;Simulation;Strategy,1
2018,Violent;Action;Adventure;Indie;Simulation;Strategy;Early Access,1
2018,Violent;Action;Adventure;Indie;Strategy,2
2018,Violent;Action;Adventure;Strategy,1
2018,Violent;Action;Casual,5
2018,Violent;Action;Casual;Indie,6
2018,Violent;Action;Casual;Indie;Early Access,5
2018,Violent;Action;Casual;Indie;Simulation,7
2018,Violent;Action;Casual;Indie;Sports,1
2018,Violent;Action;Casual;Indie;Strategy;Early Access,1
2018,Violent;Action;Casual;Simulation,1
2018,Violent;Action;Early Access,2
2018,Violent;Action;Free to Play;Indie,1
2018,Violent;Action;Free to Play;Massively Multiplayer;Strategy,1
2018,Violent;Action;Indie,13
2018,Violent;Action;Indie;Early Access,6
2018,Violent;Action;Indie;Massively Multiplayer,1
2018,Violent;Action;Indie;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Violent;Action;Indie;RPG,1
2018,Violent;Action;Indie;RPG;Strategy,1
2018,Violent;Action;Indie;Simulation,4
2018,Violent;Action;Indie;Simulation;Early Access,1
2018,Violent;Action;Simulation,1
2018,Violent;Action;Strategy,1
2018,Violent;Adventure,2
2018,Violent;Adventure;Casual,1
2018,Violent;Adventure;Casual;Free to Play;Indie;Simulation,1
2018,Violent;Adventure;Casual;Indie,3
2018,Violent;Adventure;Casual;Indie;RPG;Simulation,2
2018,Violent;Adventure;Casual;Indie;Strategy;Early Access,1
2018,Violent;Adventure;Casual;Simulation,2
2018,Violent;Adventure;Free to Play;Massively Multiplayer;RPG;Strategy,1
2018,Violent;Adventure;Indie,5
2018,Violent;Adventure;Indie;Early Access,1
2018,Violent;Adventure;Indie;RPG;Strategy,1
2018,Violent;Casual;Indie;Strategy,1
2018,Violent;Free to Play;Indie;Strategy,1
2018,Violent;Gore;Action,8
2018,Violent;Gore;Action;Adventure,4
2018,Violent;Gore;Action;Adventure;Casual,1
2018,Violent;Gore;Action;Adventure;Casual;Early Access,1
2018,Violent;Gore;Action;Adventure;Casual;Indie,7
2018,Violent;Gore;Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy;Early Access,1
2018,Violent;Gore;Action;Adventure;Casual;Indie;RPG;Early Access,1
2018,Violent;Gore;Action;Adventure;Casual;Indie;Racing,1
2018,Violent;Gore;Action;Adventure;Casual;Indie;Racing;Simulation;Sports,1
2018,Violent;Gore;Action;Adventure;Casual;Indie;Simulation,1
2018,Violent;Gore;Action;Adventure;Casual;Indie;Strategy,1
2018,Violent;Gore;Action;Adventure;Casual;Sports,1
2018,Violent;Gore;Action;Adventure;Free to Play,1
2018,Violent;Gore;Action;Adventure;Free to Play;Indie,1
2018,Violent;Gore;Action;Adventure;Indie,14
2018,Violent;Gore;Action;Adventure;Indie;Early Access,2
2018,Violent;Gore;Action;Adventure;Indie;Massively Multiplayer,1
2018,Violent;Gore;Action;Adventure;Indie;RPG,4
2018,Violent;Gore;Action;Adventure;Indie;RPG;Early Access,1
2018,Violent;Gore;Action;Adventure;Indie;Racing,1
2018,Violent;Gore;Action;Adventure;Indie;Racing;RPG;Simulation;Strategy,1
2018,Violent;Gore;Action;Adventure;Indie;Simulation,4
2018,Violent;Gore;Action;Adventure;Indie;Simulation;Early Access,2
2018,Violent;Gore;Action;Adventure;Indie;Strategy,2
2018,Violent;Gore;Action;Adventure;Indie;Strategy;Early Access,1
2018,Violent;Gore;Action;Adventure;RPG,1
2018,Violent;Gore;Action;Adventure;RPG;Simulation;Strategy;Early Access,1
2018,Violent;Gore;Action;Adventure;Simulation,1
2018,Violent;Gore;Action;Casual;Free to Play;Indie;Strategy;Early Access,1
2018,Violent;Gore;Action;Casual;Indie,5
2018,Violent;Gore;Action;Casual;Indie;Early Access,2
2018,Violent;Gore;Action;Casual;Indie;Racing,1
2018,Violent;Gore;Action;Free to Play;Indie,1
2018,Violent;Gore;Action;Free to Play;Indie;Early Access,1
2018,Violent;Gore;Action;Free to Play;Indie;Massively Multiplayer,1
2018,Violent;Gore;Action;Indie,19
2018,Violent;Gore;Action;Indie;Early Access,6
2018,Violent;Gore;Action;Indie;Massively Multiplayer;RPG;Simulation;Strategy,1
2018,Violent;Gore;Action;Indie;RPG,1
2018,Violent;Gore;Action;Indie;RPG;Simulation;Strategy,1
2018,Violent;Gore;Action;Indie;RPG;Strategy,2
2018,Violent;Gore;Action;Indie;RPG;Strategy;Early Access,1
2018,Violent;Gore;Action;Indie;Racing,2
2018,Violent;Gore;Action;Indie;Simulation,2
2018,Violent;Gore;Action;Indie;Simulation;Sports;Early Access,1
2018,Violent;Gore;Action;Indie;Simulation;Sports;Strategy,1
2018,Violent;Gore;Action;Indie;Strategy,1
2018,Violent;Gore;Action;Simulation;Sports,1
2018,Violent;Gore;Action;Strategy;Early Access,1
2018,Violent;Gore;Adventure,2
2018,Violent;Gore;Adventure;Casual;Indie;RPG,1
2018,Violent;Gore;Adventure;Free to Play;Indie,1
2018,Violent;Gore;Adventure;Indie,7
2018,Violent;Gore;Adventure;Indie;Simulation;Strategy,1
2018,Violent;Gore;Adventure;Indie;Strategy;Early Access,1
2018,Violent;Gore;Adventure;RPG,1
2018,Violent;Gore;Casual,1
2018,Violent;Gore;Casual;Free to Play;Indie;Strategy,1
2018,Violent;Gore;Casual;Indie,1
2018,Violent;Gore;Casual;Indie;RPG;Simulation;Early Access,1
2018,Violent;Gore;Indie,7
2018,Violent;Gore;Indie;Early Access,1
2018,Violent;Gore;Indie;Massively Multiplayer;Early Access,1
2018,Violent;Gore;Indie;Sports,1
2018,Violent;Indie,3
2018,Violent;Indie;Early Access,2
2018,Violent;Indie;RPG,1
2018,Violent;Indie;Strategy;Early Access,1
2018,Violent;RPG,1
2018,Violent;RPG;Strategy,1
2018,Violent;Simulation;Early Access,1
2018,Violent;Strategy,1
2019,Action,48
2019,Action;Adventure,16
2019,Action;Adventure;Casual,5
2019,Action;Adventure;Casual;Free to Play;Early Access,1
2019,Action;Adventure;Casual;Free to Play;Indie,1
2019,Action;Adventure;Casual;Free to Play;Indie;Early Access,2
2019,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;Racing;RPG;Simulation;Sports;Strategy,2
2019,Action;Adventure;Casual;Free to Play;Indie;RPG;Simulation;Sports;Strategy,1
2019,Action;Adventure;Casual;Free to Play;Indie;RPG;Strategy,2
2019,Action;Adventure;Casual;Free to Play;Indie;Simulation;Strategy,1
2019,Action;Adventure;Casual;Free to Play;Massively Multiplayer,1
2019,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Racing;RPG;Simulation,1
2019,Action;Adventure;Casual;Free to Play;Racing;Simulation;Sports,1
2019,Action;Adventure;Casual;Indie,30
2019,Action;Adventure;Casual;Indie;Early Access,10
2019,Action;Adventure;Casual;Indie;Massively Multiplayer,3
2019,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,1
2019,Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy;Early Access,1
2019,Action;Adventure;Casual;Indie;Massively Multiplayer;Simulation,1
2019,Action;Adventure;Casual;Indie;RPG,9
2019,Action;Adventure;Casual;Indie;RPG;Early Access,3
2019,Action;Adventure;Casual;Indie;RPG;Simulation,2
2019,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access,2
2019,Action;Adventure;Casual;Indie;RPG;Simulation;Sports;Strategy,2
2019,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy,1
2019,Action;Adventure;Casual;Indie;RPG;Strategy,5
2019,Action;Adventure;Casual;Indie;Racing,1
2019,Action;Adventure;Casual;Indie;Racing;Early Access,1
2019,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports,1
2019,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy,2
2019,Action;Adventure;Casual;Indie;Racing;Simulation,1
2019,Action;Adventure;Casual;Indie;Racing;Strategy,1
2019,Action;Adventure;Casual;Indie;Simulation,12
2019,Action;Adventure;Casual;Indie;Simulation;Early Access,2
2019,Action;Adventure;Casual;Indie;Simulation;Sports;Early Access,1
2019,Action;Adventure;Casual;Indie;Simulation;Strategy,3
2019,Action;Adventure;Casual;Indie;Strategy,8
2019,Action;Adventure;Casual;Indie;Strategy;Early Access,3
2019,Action;Adventure;Casual;Massively Multiplayer,1
2019,Action;Adventure;Casual;RPG,2
2019,Action;Adventure;Casual;Simulation,2
2019,Action;Adventure;Early Access,3
2019,Action;Adventure;Free to Play,2
2019,Action;Adventure;Free to Play;Indie,7
2019,Action;Adventure;Free to Play;Indie;Early Access,2
2019,Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG,1
2019,Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,1
2019,Action;Adventure;Free to Play;Indie;Massively Multiplayer;Strategy;Early Access,1
2019,Action;Adventure;Free to Play;Indie;RPG,1
2019,Action;Adventure;Free to Play;RPG;Simulation;Early Access,1
2019,Action;Adventure;Free to Play;RPG;Strategy;Early Access,1
2019,Action;Adventure;Indie,97
2019,Action;Adventure;Indie;Early Access,18
2019,Action;Adventure;Indie;Massively Multiplayer;Early Access,1
2019,Action;Adventure;Indie;Massively Multiplayer;RPG,2
2019,Action;Adventure;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access,1
2019,Action;Adventure;Indie;Massively Multiplayer;RPG;Strategy;Early Access,1
2019,Action;Adventure;Indie;Massively Multiplayer;Racing;Simulation,1
2019,Action;Adventure;Indie;Massively Multiplayer;Simulation,1
2019,Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access,1
2019,Action;Adventure;Indie;Massively Multiplayer;Simulation;Strategy,1
2019,Action;Adventure;Indie;RPG,26
2019,Action;Adventure;Indie;RPG;Early Access,19
2019,Action;Adventure;Indie;RPG;Simulation,2
2019,Action;Adventure;Indie;RPG;Simulation;Early Access,4
2019,Action;Adventure;Indie;RPG;Simulation;Strategy,2
2019,Action;Adventure;Indie;RPG;Strategy,3
2019,Action;Adventure;Indie;Racing;RPG,1
2019,Action;Adventure;Indie;Racing;RPG;Simulation;Early Access,1
2019,Action;Adventure;Indie;Racing;Simulation,1
2019,Action;Adventure;Indie;Simulation,15
2019,Action;Adventure;Indie;Simulation;Early Access,4
2019,Action;Adventure;Indie;Simulation;Strategy;Early Access,1
2019,Action;Adventure;Indie;Strategy,3
2019,Action;Adventure;Indie;Strategy;Early Access,1
2019,Action;Adventure;Massively Multiplayer,2
2019,Action;Adventure;Massively Multiplayer;Early Access,2
2019,Action;Adventure;Massively Multiplayer;RPG,1
2019,Action;Adventure;Massively Multiplayer;RPG;Early Access,2
2019,Action;Adventure;Massively Multiplayer;Racing;Early Access,1
2019,Action;Adventure;Massively Multiplayer;Simulation;Strategy;Early Access,1
2019,Action;Adventure;Massively Multiplayer;Strategy;Early Access,1
2019,Action;Adventure;RPG,8
2019,Action;Adventure;RPG;Early Access,4
2019,Action;Adventure;RPG;Strategy,1
2019,Action;Adventure;Racing,1
2019,Action;Adventure;Racing;Simulation;Early Access,1
2019,Action;Adventure;Simulation,1
2019,Action;Adventure;Strategy,2
2019,Action;Casual,10
2019,Action;Casual;Early Access,1
2019,Action;Casual;Free to Play,1
2019,Action;Casual;Free to Play;Indie,1
